fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,oakiness_index,fruitiness_factor
7.7,0.58,0.01,1.9410459145203505,0.08744397063519294,12.02685935810443,18.0,0.99568,3.32,0.56,10.672754317010071,0.961640492315304,6.190197503865841
8.6,0.83,0.0,2.8409762795959494,0.2128512689798423,16.88851778126476,43.0,0.99822,3.33,0.6,10.443632366967403,0.5114675400426174,8.668214864582945
7.9,0.31,0.32,1.8138912089826429,-0.07134028889697491,14.119691094876135,36.0,0.99364,3.41,0.56,12.60380034781682,0.7339203702877005,3.9071781078232144
6.4,0.795,0.0,2.3403369970125194,0.11699021395287526,27.940310521526804,52.0,0.99378,3.49,0.52,11.612003132671825,0.4110471935560581,9.231542490474101
7.2,0.34,0.21,2.569790327253903,0.26188178405438534,40.832553053954676,68.0,0.99586,3.37,0.54,10.161351797273042,0.35513176402571633,3.4548596110728345
7.7,0.58,0.01,1.7556955978871518,0.12997056083572658,11.989097658003654,18.0,0.99568,3.32,0.56,10.397720743480159,0.407164298467125,6.030678031218492
7.1,0.59,0.0,2.052050703260076,0.11865815055910488,9.003437530902646,14.0,0.99488,3.42,0.55,11.474262346257666,0.4091966437856498,6.769814784292023
7.3,0.55,0.01,1.8296575545140763,0.09385560808243498,9.016058943317176,15.0,0.99514,3.35,0.58,10.833141592612241,0.5441801159419536,5.958227875936733
8.1,0.82,0.0,4.146318479526758,-0.06208814571259122,5.136213240368508,14.0,0.99854,3.36,0.53,9.639922312260527,0.5434698699813632,7.904736296053632
7.5,0.57,0.08,2.6197292265631207,0.22455729357103482,13.976355116326413,27.0,0.99592,3.3,0.59,10.464719593970274,0.49715381588287166,5.9648901685630555
8.9,0.745,0.18,2.5311308673442885,0.01591423601949342,14.988038037563124,48.0,0.99739,3.2,0.47,9.651681353770062,0.1347857849174381,7.190502608558696
10.1,0.37,0.34,2.569995737457638,0.1354483256383017,4.8896815618766905,17.0,0.99683,3.17,0.65,10.757398676329004,0.49607547850053113,3.9802375102417313
7.6,0.31,0.34,2.6071543152234886,-0.07430343065712537,26.08205535028879,35.0,0.99356,3.22,0.59,12.377423433699766,0.1691039004206515,3.8370012644469274
7.3,0.91,0.1,1.8190635591265025,-0.04394596645077804,20.01843090640781,56.0,0.99672,3.35,0.56,9.053562511979017,0.12613578629576516,8.238741885900906
8.7,0.41,0.41,6.294131058076749,0.22150873992222353,24.957997227270585,42.0,0.9953,3.24,0.77,12.622445181855998,0.9326457173411677,5.175202524560959
8.9,0.5,0.21,2.096747609647246,0.0532697711042157,20.809532530653453,39.0,0.99692,3.33,0.83,11.204709830261216,0.6049500131477042,5.602354915130608
7.4,0.965,0.0,2.239792704994681,0.23332754760425445,16.14444121950551,32.0,0.99756,3.58,0.67,10.368392769145785,0.6594900581245843,10.005499022225683
6.9,0.49,0.19,1.880930634973311,0.07117693409414821,12.877232003554393,26.0,0.99547,3.38,0.64,9.754111573713107,0.4017936703333638,4.779514671119422
8.9,0.5,0.21,2.178195410460763,-0.09618977729578576,20.94087219906303,39.0,0.99692,3.33,0.83,11.20786808334313,0.9089808919148642,5.603934041671565
9.5,0.39,0.41,8.815236607138091,0.15820675997317207,18.0358344511076,39.0,0.99859,3.29,0.81,10.89614915304993,0.6379304895796655,4.249498169689472
6.4,0.39,0.33,3.234791111140694,-0.012989231775560786,11.88034420713833,53.0,0.99294,3.36,0.62,12.182737270005918,0.7691698695235875,4.751267535302308
6.9,0.44,0.0,1.2910366962657611,0.13986888135170436,31.850649022174686,38.0,0.99438,3.32,0.58,11.488365993748667,0.36856246902771383,5.054881037249413
7.6,0.78,0.0,1.6215238091872295,0.0785210867540082,32.787605241729935,45.0,0.99612,3.31,0.62,10.765232287841341,0.9600118808191255,8.396881184516246
7.1,0.43,0.17,1.762949190140997,-0.07231182279428704,27.072099695290564,51.0,0.99634,3.49,0.64,10.242360784301576,0.820461290158315,4.404215137249678
9.3,0.49,0.36,1.5594432980821358,0.09742947653705691,2.945481375527368,14.0,0.99702,3.27,0.78,11.04765403497259,0.8539484630145436,5.413350477136569
9.3,0.5,0.36,1.8015618333949603,0.3036223142152799,6.292727009247333,17.0,0.99704,3.27,0.77,10.938009135414745,0.17219426742575428,5.469004567707373
7.1,0.43,0.17,1.8902277173786648,0.13129864585144593,26.900564493436914,51.0,0.99634,3.49,0.64,10.337443729849047,0.2709632078712195,4.44510080383509
8.5,0.46,0.59,1.3092243819853078,0.40824822469945365,15.907854897657108,45.0,0.99702,3.03,1.34,9.23958035334374,0.28562659968357706,4.250206962538121
5.6,0.605,0.05,2.551928392364177,0.18053434019568976,18.94346070297146,25.0,0.99258,3.56,0.55,12.949403018628274,0.27090922324687117,7.834388826270105
8.3,0.33,0.42,2.3510792088527595,0.09106684652031109,9.024313465513849,20.0,0.99426,3.38,0.77,12.72606737658239,0.8554081621042879,4.199602234272189
8.2,0.64,0.27,2.103058058562406,0.11595342302627944,4.952979666121469,77.0,0.99747,3.13,0.62,9.044969484615457,0.03188479520859211,5.788780470153893
8.2,0.64,0.27,1.9342165446147863,-0.014162517215910261,5.061233221400252,77.0,0.99747,3.13,0.62,9.032837663206195,0.0760999889807743,5.781016104451965
8.9,0.48,0.53,4.085452522706661,0.12438480257895984,2.9021411610011345,10.0,0.99586,3.21,0.59,12.097444592900855,0.2739148706299037,5.80677340459241
7.6,0.42,0.25,3.7908066099604687,0.2075443416416945,27.861840828153642,90.0,0.99784,3.15,0.57,9.217272901925936,0.19987297464944365,3.871254618808893
9.9,0.53,0.57,2.489024750083651,0.009393784789997528,29.820178526059088,52.0,0.9971,3.19,0.76,11.654360015459442,0.23185961388284837,6.176810808193505
8.9,0.48,0.53,4.017183933979353,0.24344958212469478,2.7776425832062803,10.0,0.99586,3.21,0.59,12.06293856679139,0.7979431892533,5.790210512059867
11.6,0.23,0.57,1.8553251219984783,0.06482939758548739,2.9481930980524944,8.0,0.9981,3.14,0.7,9.977169871064834,0.5631265938920469,2.294749070344912
9.1,0.4,0.5,1.6824405394375148,-0.01777695115385408,6.969901968760678,16.0,0.99462,3.21,0.69,12.215145737936993,0.0057706612929679935,4.886058295174798
8.0,0.38,0.44,1.8104930157723393,0.19776320769202446,5.936856297251682,15.0,0.9956,3.3,0.64,11.514876570037211,0.42932276570419525,4.3756530966141405
10.2,0.29,0.65,2.459722821825338,0.04632057642617307,6.124340579718716,17.0,0.99565,3.22,0.63,11.62602862212219,0.40788492685035893,3.371548300415435
8.2,0.74,0.09,1.90516519957758,0.1429514887486108,5.122803020960814,10.0,0.99418,3.28,0.57,11.763755905859687,0.11394526944454353,8.705179370336168
7.7,0.61,0.18,2.4463206292099122,0.05382413677414628,5.9665197012555495,20.0,0.9963,3.29,0.6,10.088033010537385,0.6761417886014571,6.153700136427805
6.6,0.52,0.08,2.2632862193539753,0.06401738564700964,12.820607888680804,26.0,0.99358,3.4,0.72,12.37053185242791,0.7020971883794911,6.432676563262513
11.1,0.31,0.53,2.284817421266667,0.10935602043342915,2.9433294891944946,10.0,0.99572,3.02,0.83,11.016082678737853,0.7208932190520977,3.4149856304087343
11.1,0.31,0.53,2.0767476685231494,0.08908970575900059,2.940017860608294,10.0,0.99572,3.02,0.83,10.853229879868811,0.728470945558592,3.3645012627593314
8.0,0.62,0.35,2.855229993767952,-0.11355317804517387,27.934286503772196,52.0,0.997,3.31,0.62,10.834650388173072,5.282693229680113e-05,6.717483240667304
9.3,0.33,0.45,1.5625630933646,-0.05512437400943918,18.930228109610177,37.0,0.99498,3.18,0.89,11.09530794211208,0.9539208038467222,3.6614516208969867
7.5,0.77,0.2,8.030322818157043,0.19094099847908155,29.93465371042752,92.0,0.99892,3.2,0.58,9.247704082722311,0.814208767054663,7.12073214369618
7.2,0.35,0.26,1.8582026567084728,0.06978634110984527,32.961345838410224,75.0,0.9968,3.4,0.58,9.507682189106026,0.9039816965892853,3.327688766187109
8.0,0.62,0.33,2.726044226333356,0.035626869722857814,15.936445890118444,37.0,0.9972,3.31,0.58,10.571700777581142,0.015643295307434135,6.554454482100308
7.5,0.77,0.2,8.046115814380725,-0.03785740152574743,30.020832250862558,92.0,0.99892,3.2,0.58,9.299626681944714,0.9338587957857394,7.16071254509743
9.1,0.25,0.34,1.8991445315923792,-0.03697363212758485,45.03603687159048,67.0,0.99769,3.44,0.86,10.150624341683868,0.8097885286881047,2.537656085420967
9.9,0.32,0.56,1.803737430832742,-0.12917986399619474,2.908935491281751,8.0,0.99534,3.15,0.73,11.244341810134026,0.8372191429586986,3.5981893792428883
8.6,0.37,0.65,6.434965004729969,0.06987192812984672,3.1271065326007035,8.0,0.99817,3.27,0.58,10.957188483903408,0.09328738472196851,4.054159739044261
8.6,0.37,0.65,6.243519722863795,0.02015624194189531,2.9019937698159386,8.0,0.99817,3.27,0.58,11.15007597906343,0.7387780289185977,4.125528112253469
7.9,0.3,0.68,8.309534419944132,-0.04665878909853152,37.338219938618465,278.0,0.99316,3.01,0.51,12.38502217421135,0.959916689642091,3.715506652263405
10.3,0.27,0.56,1.373655178391775,0.040187657483204686,3.038077807136505,8.0,0.99471,3.16,0.51,11.765134786559214,0.6785473414181606,3.176586392370988
7.9,0.3,0.68,8.36791427754382,0.08639706308527381,37.418259186558565,289.0,0.99316,3.01,0.51,12.265074229568159,0.5705614046246065,3.679522268870447
7.2,0.38,0.3,1.7697954500510136,0.2823197932209945,31.03212914707574,70.0,0.99685,3.42,0.59,9.467836494878261,0.945629677748997,3.5977778680537393
8.7,0.42,0.45,2.3670552213652907,-0.07918834195632136,31.759633139889946,59.0,0.99617,3.33,0.77,12.207674798356084,0.442937121734436,5.1272234153095555
7.2,0.38,0.3,1.8731870704288296,0.1889381043300522,31.139245594148306,70.0,0.99685,3.42,0.59,9.538193545223155,0.5992935663104787,3.624513547184799
6.8,0.48,0.08,1.8335058029084117,0.17131015610150718,40.06722934080404,64.0,0.99529,3.12,0.49,9.643004164719107,0.4763382934943662,4.628641999065171
8.5,0.34,0.4,4.731615595718278,-0.022909273937670054,2.8499523450837,9.0,0.99738,3.38,0.66,11.703028345403183,0.9328462213602992,3.9790296374370824
7.9,0.19,0.42,1.6469267589808527,0.07732359545860311,17.852122287615373,30.0,0.994,3.29,0.69,11.22387891590265,0.07608472676550726,2.1325369940215038
11.6,0.41,0.54,1.3464427876792895,0.049236675066238474,22.167226590409754,41.0,0.99735,3.02,0.76,9.87409578541793,0.5011197008253482,4.048379272021351
11.6,0.41,0.54,1.5756788679986982,0.11356885804187389,21.926262009650205,41.0,0.99735,3.02,0.76,9.880365015091503,0.6869524413854383,4.050949656187516
10.0,0.26,0.54,1.9612468794013602,0.23391310134045507,41.91658151512674,74.0,0.99451,2.98,0.63,11.792839874058595,0.7919065384222369,3.0661383672552347
7.9,0.34,0.42,1.8983316871423503,0.1465606232631313,7.773394790585072,19.0,0.99546,3.35,0.6,11.396277776349017,0.5830186474441363,3.874734443958666
7.0,0.54,0.09,1.9755919526325798,0.1318608373233442,9.964922179439844,16.0,0.99479,3.43,0.59,11.572762954363698,0.908917744121454,6.249291995356398
9.2,0.31,0.36,2.196069271237237,0.03596906800453576,10.977228038516424,31.0,0.99615,3.33,0.86,12.00519458858073,0.9419914468838717,3.7216103224600263
6.6,0.725,0.09,5.486550321559827,-0.03140566649243352,9.071549309676948,17.0,0.99655,3.35,0.49,10.87326400772156,0.06431922319358352,7.88311640559813
9.4,0.4,0.47,2.5333859966568535,0.0661531789459592,5.860092157181552,20.0,0.99772,3.15,0.5,10.491928341989142,0.40237053954137436,4.196771336795657
6.6,0.725,0.09,5.643136678183119,0.2376608154863915,8.847971320775939,17.0,0.99655,3.35,0.49,10.80786351903161,0.02345902172115444,7.835701051297917
8.6,0.52,0.38,1.6081766727672828,-0.05671678565896476,5.045096263477648,18.0,0.99666,3.2,0.52,9.20017993154679,0.3294166573744429,4.784093564404331
8.0,0.31,0.45,1.9687780806568596,0.11049106318233048,5.100673007122706,16.0,0.99358,3.15,0.81,12.591632767470248,0.5368682179706021,3.903406157915777
8.6,0.52,0.38,1.562206999030605,0.10862677362340682,4.842884764888212,18.0,0.99666,3.2,0.52,9.4346488475898,0.9107949305099489,4.906017400746697
8.4,0.34,0.42,2.232893331953541,-0.02646547848472626,23.108151408629976,36.0,0.99392,3.11,0.78,12.499801010985966,0.8465543224654029,4.249932343735229
7.4,0.49,0.27,2.1386808520689202,-0.008252344711521267,14.003754184148683,25.0,0.99388,3.35,0.63,11.710374462180631,0.12749972667198572,5.7380834864685095
6.1,0.48,0.09,1.8090980425185967,0.03564014182718229,18.109180533907466,30.0,0.99402,3.45,0.54,11.408837470478073,0.0930303747408957,5.476241985829475
7.4,0.49,0.27,2.3012270445700764,-0.06556174041901495,13.992977963848238,25.0,0.99388,3.35,0.63,11.986041037184483,0.589267338756667,5.873160108220397
8.0,0.48,0.34,2.3023709546106983,-0.024412184621636843,15.747772208251204,25.0,0.9936,3.28,0.66,12.510818281673751,0.5321179724587827,6.0051927752034
6.3,0.57,0.28,2.124930859564173,0.11834279167873088,12.984803261768397,49.0,0.99374,3.41,0.6,12.696009407287448,0.26637764143002385,7.2367253621538445
8.2,0.23,0.42,2.0045088474084753,-0.0617369782230964,9.106014381867126,17.0,0.99376,3.21,0.54,12.361277390506258,0.8994530845538352,2.8430937998164394
9.1,0.3,0.41,2.014488783309689,-0.09178721344948376,9.910625398091629,24.0,0.99523,3.27,0.85,11.594658443682635,0.9273664094615535,3.4783975331047903
8.1,0.78,0.1,3.3023903043284952,0.026997502046610555,3.961203503109255,13.0,0.99855,3.36,0.49,9.43762310393042,0.40261143834016266,7.361346021065728
10.8,0.47,0.43,2.0648585764286267,0.2441955502509846,26.9823866496449,66.0,0.9982,3.17,0.76,10.99140313538668,0.8903025571135202,5.165959473631739
8.3,0.53,0.0,1.5563413358832108,0.05030781920031105,5.710048612013152,14.0,0.99593,3.25,0.64,9.980931759923665,0.38394889426297263,5.289893832759543
5.4,0.42,0.27,1.9181571334057999,0.04554189218843816,23.16713475754375,55.0,0.99471,3.78,0.64,12.321743287317974,0.7368168318297001,5.175132180673549
7.9,0.33,0.41,1.6532367724678116,0.06043587975156071,5.909862432010282,35.0,0.99396,3.29,0.71,11.087006773068875,0.47594221754772414,3.658712235112729
8.9,0.24,0.39,1.6499864123740373,-0.10057074328596523,3.05057354324728,10.0,0.99698,3.12,0.59,9.549568188797261,0.12258315650718299,2.2918963653113424
5.0,0.4,0.5,4.160069382519806,0.09547056537750324,28.99132988638518,80.0,0.9902,3.49,0.66,13.615041890514357,0.9279342012370215,5.4460167562057435
7.0,0.69,0.07,2.5367649292991423,0.1293435031403644,15.125761905635937,21.0,0.99572,3.38,0.6,11.336496100246624,0.4540965933775366,7.82218230917017
7.0,0.69,0.07,2.2899973492348376,0.05006915259042787,15.040605612242809,21.0,0.99572,3.38,0.6,11.540341558523828,0.7344870403224036,7.962835675381441
7.0,0.69,0.07,2.562550801683104,0.19159245117964166,14.976507572847902,21.0,0.99572,3.38,0.6,11.294238120296642,0.36717381443129216,7.793024303004683
7.1,0.39,0.12,2.1885231482988994,-0.04774960989530387,13.910648490748072,24.0,0.99252,3.3,0.53,13.320109904671497,0.01888087857623466,5.194842862821884
5.6,0.66,0.0,2.4407644044347947,0.1787908993253569,7.079785070138214,15.0,0.99256,3.52,0.58,13.005065439600761,0.10053035869183591,8.583343190136503
7.9,0.54,0.34,2.512354769595558,0.09144936655952511,7.812655869604538,17.0,0.99235,3.2,0.72,13.210552593295798,0.4962194794899244,7.133698400379731
6.6,0.5,0.0,1.9954157433750286,0.028344741012182657,21.06458904202759,28.0,0.99352,3.44,0.55,12.418703030556038,0.6899643571263624,6.209351515278019
6.3,0.47,0.0,1.3494253295738063,0.053012636463168845,26.89009552484451,33.0,0.9922,3.45,0.48,12.363873022202919,0.33473532657927907,5.811020320435372
10.7,0.4,0.37,1.7941092412943398,0.07027352341890583,17.125228366195664,29.0,0.99674,3.12,0.65,11.08569950872695,0.6954884591776503,4.434279803490781
6.5,0.58,0.0,2.34816634024626,0.2180282896417717,3.0161299542662694,13.0,0.99557,3.62,0.62,11.663343153230109,0.698635589431956,6.764739028873462
8.8,0.24,0.35,1.8962587190530795,-0.05266791274710136,13.064412376785011,27.0,0.99394,3.14,0.59,11.185365460698131,0.7039359073278308,2.6844877105675513
5.8,0.29,0.26,1.7003695671847847,-0.013251923914659833,3.008198881382472,11.0,0.9915,3.39,0.54,13.530263546523903,0.4925218540205084,3.923776428491932
6.3,0.76,0.0,3.0011463035408354,0.175630289207248,25.8247622904859,52.0,0.99379,3.51,0.6,11.424572414998064,0.914886150121504,8.682675035398528
10.0,0.43,0.33,2.8341475915530885,0.03544650648161407,27.913927083660464,89.0,0.9984,3.22,0.68,9.9935861653407,0.4891965179806156,4.297242051096501
10.5,0.43,0.35,3.2257515767461613,0.18205330773315917,24.06723893376114,70.0,0.99798,3.21,0.69,10.532876241030348,0.4502651934966382,4.529136783643049
9.1,0.6,0.0,1.851469416463213,0.22794359830087096,5.016665581735984,10.0,0.9977,3.18,0.63,10.432135721545027,0.199380819010627,6.259281432927016
5.9,0.19,0.21,1.8230874513154736,0.004820497305836627,57.11809899053057,135.0,0.99341,3.32,0.44,9.542192075423529,0.3076550873563365,1.8130164943304705
7.4,0.36,0.34,1.968501427870851,0.14313623265753053,18.040327456303718,38.0,0.9933,3.38,0.88,13.761371126905864,0.042334492518303346,4.9540936056861105
7.2,0.48,0.07,5.556288086017435,-0.02636922813398586,9.903329810929733,18.0,0.99684,3.37,0.68,11.245353430151397,0.6335352936161702,5.39776964647267
8.5,0.28,0.35,1.6120185646497944,0.13647332980678092,5.920393586227936,15.0,0.99524,3.3,0.74,11.775584336470937,0.24853574392709288,3.2971636142118625
8.0,0.25,0.43,1.8987061111699441,0.08694239859867672,22.010291739052324,50.0,0.9946,3.38,0.6,11.996408716828837,0.3041552544854651,2.9991021792072092
10.4,0.52,0.45,1.9469029102188036,0.12730382821602154,5.768595593399989,13.0,0.99774,3.22,0.76,11.518947048892464,0.7708145216643212,5.9898524654240815
10.4,0.52,0.45,1.966486221882855,0.015442792796460492,6.167344188562298,13.0,0.99774,3.22,0.76,11.2772392184863,0.3272211831614539,5.864164393612876
7.5,0.41,0.15,3.7342337834489623,-0.06210834155671728,29.044174673637755,94.0,0.99786,3.14,0.58,9.159740006984986,0.24219589201314218,3.755493402863844
8.2,0.51,0.24,2.1554160420714776,0.1293252064749505,16.122703459704887,86.0,0.99764,3.34,0.64,9.57011727423109,0.16905774913370575,4.880759809857856
7.3,0.4,0.3,1.7853975976552223,-0.12634031524794548,32.84193960591908,79.0,0.9969,3.41,0.65,9.470243649664,0.7748584021819559,3.7880974598656003
8.2,0.38,0.32,2.541486550036191,0.04826495077574652,24.124456516035526,71.0,0.99624,3.27,0.85,11.137570681331162,0.12970625799002689,4.232276858905842
6.9,0.45,0.11,2.4463288530118104,0.137118186641997,6.223149891102775,12.0,0.99354,3.3,0.65,11.384994441296747,0.4537537602503535,5.123247498583536
7.0,0.22,0.3,1.8043514668643466,0.08418977358730362,15.867912164462268,20.0,0.99672,3.61,0.82,10.012557645347155,0.5069301160771944,2.202762681976374
7.3,0.32,0.23,2.3558139514518506,0.26083426447898134,35.07714017949038,70.0,0.99588,3.43,0.62,10.082692817571612,0.6873899126857146,3.226461701622916
8.2,0.2,0.43,2.24704399223057,0.17851091525817736,31.00011099446873,51.0,0.99672,3.53,0.81,10.401557904758148,0.6332834823329955,2.0803115809516295
7.8,0.5,0.12,1.7703392540930203,0.11261016116744234,5.845556615175176,21.0,0.996,3.28,0.87,9.69037249131048,0.8107206729451748,4.84518624565524
10.0,0.41,0.45,6.224132193491679,0.07373133798514386,6.049288397185187,14.0,0.99702,3.21,0.49,11.65599491174057,0.04475143392623815,4.778957913813634
7.8,0.39,0.42,1.8848985916380494,0.08126292974555639,9.083360320483735,21.0,0.99526,3.39,0.66,11.759450506322496,0.2964407247793972,4.5861856974657735
10.0,0.35,0.47,2.038632331781156,-0.09721767633461273,5.9398873447331155,11.0,0.99585,3.23,0.52,11.915303865168168,0.28013411877537975,4.1703563528088585
8.2,0.33,0.32,2.779552877901388,-0.02703989164843533,4.116591652025522,12.0,0.99473,3.3,0.76,12.70086076505437,0.14601690559210823,4.1912840524679424
6.1,0.58,0.23,2.675547569831549,-0.012076090697986028,15.83332365932108,70.0,0.99352,3.46,0.65,12.28466098863963,0.28917825385644313,7.125103373410985
